timestamp,price,amount
2021-02-24 23:54:43.380,49580.0,0.00033909
2021-02-24 23:54:42.353,49599.5,0.07824
2021-02-24 23:54:42.353,49600.0,0.00033909
2021-02-24 23:54:42.353,49600.25,0.00136937
2021-02-24 23:54:39.663,49623.75,0.00010137
2021-02-24 23:54:26.973,49665.25,0.00020095
2021-02-24 23:54:25.800,49664.5,0.00280551
2021-02-24 23:54:21.887,49660.0,0.00200362
2021-02-24 23:54:21.640,49659.75,0.00010131
2021-02-24 23:54:21.447,49660.0,0.00961812
2021-02-24 23:54:21.447,49660.0,0.00032611
2021-02-24 23:54:21.447,49660.0,7.389e-05
2021-02-24 23:54:17.247,49656.75,0.01001877
2021-02-24 23:54:15.937,49645.25,0.0038
2021-02-24 23:54:14.727,49610.0,0.0024372
2021-02-24 23:54:14.727,49610.0,0.00100026
2021-02-24 23:54:13.620,49617.25,0.00040107
2021-02-24 23:54:09.997,49646.5,0.00965851
2021-02-24 23:54:09.997,49640.0,0.00032611
2021-02-24 23:54:09.997,49625.25,3.628e-05
2021-02-24 23:54:06.420,49600.25,0.002036
2021-02-24 23:54:06.397,49600.25,0.0013838
2021-02-24 23:53:57.967,49600.25,0.00150442
2021-02-24 23:53:52.727,49614.5,6.128e-05
2021-02-24 23:53:41.567,49627.75,0.00100246
2021-02-24 23:53:36.110,49628.25,0.00020049
2021-02-24 23:53:33.540,49620.0,0.00032611
2021-02-24 23:53:27.173,49640.0,0.00980717
2021-02-24 23:53:27.140,49640.0,0.47367389
2021-02-24 23:53:27.140,49640.0,0.00032611
2021-02-24 23:53:27.073,49660.0,2.611e-05
2021-02-24 23:53:26.683,49660.0,0.0003
2021-02-24 23:53:24.403,49660.25,0.00200361
2021-02-24 23:53:21.713,49660.25,0.00040072
2021-02-24 23:53:17.970,49660.25,0.00202355
2021-02-24 23:53:16.117,49660.25,0.00032057
2021-02-24 23:53:13.070,49660.25,0.00040072
2021-02-24 23:53:11.837,49680.0,4.748e-05
2021-02-24 23:53:11.350,49680.0,0.0003
2021-02-24 23:53:02.203,49682.5,0.00600815
2021-02-24 23:53:01.377,49682.25,0.0001003
2021-02-24 23:52:57.193,49704.5,0.00412296
2021-02-24 23:52:57.117,49704.5,0.06
2021-02-24 23:52:55.713,49704.5,0.02114704
2021-02-24 23:52:55.713,49705.25,0.002011
2021-02-24 23:52:53.903,49705.5,0.01000895
2021-02-24 23:52:52.423,49705.5,0.00096085
2021-02-24 23:52:52.237,49705.5,0.00100089
2021-02-24 23:52:48.150,49732.0,9.993e-05
2021-02-24 23:52:45.167,49753.75,0.00499962
2021-02-24 23:52:42.807,49728.25,0.00102034
2021-02-24 23:52:34.777,49758.25,0.00999834
2021-02-24 23:52:33.140,49764.25,9.987e-05
2021-02-24 23:52:31.130,49772.5,0.00263024
2021-02-24 23:52:31.130,49760.75,0.00036849
2021-02-24 23:52:30.473,49737.5,2.3e-05
2021-02-24 23:52:30.387,49737.5,0.0003
2021-02-24 23:52:26.497,49737.25,0.00100025
2021-02-24 23:52:23.180,49720.0,0.00366763
2021-02-24 23:52:23.150,49720.0,0.00033478
2021-02-24 23:52:22.133,49700.0,0.00034773
2021-02-24 23:52:22.133,49680.0,0.00034314
2021-02-24 23:52:14.780,49675.0,4.174e-05
2021-02-24 23:52:14.283,49675.0,0.467
2021-02-24 23:52:13.877,49675.0,0.0154
2021-02-24 23:52:13.470,49675.0,0.00045564
2021-02-24 23:52:13.457,49668.0,0.000323
2021-02-24 23:52:13.453,49668.0,0.00022294
2021-02-24 23:52:12.253,49668.0,0.00010006
2021-02-24 23:52:10.017,49665.5,0.00050075
2021-02-24 23:52:09.507,49665.5,0.00102163
2021-02-24 23:52:07.597,49642.0,0.01005839
2021-02-24 23:52:03.857,49625.75,0.00088422
2021-02-24 23:52:03.857,49625.75,0.00212329
2021-02-24 23:52:01.653,49626.5,0.0036
2021-02-24 23:51:54.647,49627.0,0.00040099
2021-02-24 23:51:54.557,49627.0,0.00060148
2021-02-24 23:51:26.680,49663.5,0.0001013
2021-02-24 23:51:26.290,49665.5,0.00020034
2021-02-24 23:51:22.370,49655.5,0.00020038
2021-02-24 23:51:17.310,49629.25,0.00049305
2021-02-24 23:51:15.903,49616.5,0.00210554
2021-02-24 23:51:10.750,49620.0,0.00156444
2021-02-24 23:51:10.747,49640.0,0.000323
2021-02-24 23:51:10.743,49620.0,0.000323
2021-02-24 23:51:09.840,49660.0,0.00010764
2021-02-24 23:51:09.840,49660.0,0.00034314
2021-02-24 23:51:09.730,49660.25,0.01001807
2021-02-24 23:51:06.983,49660.25,0.00202355
2021-02-24 23:51:04.333,49660.25,0.00044079
2021-02-24 23:50:45.110,49685.5,0.015
2021-02-24 23:50:44.883,49685.5,0.00050054
2021-02-24 23:50:40.913,49699.75,0.0004004
2021-02-24 23:50:36.577,49684.25,0.00050056
2021-02-24 23:50:29.060,49699.0,0.00200205
2021-02-24 23:50:28.033,49699.25,0.0038
2021-02-24 23:50:17.487,49680.0,0.00034773
2021-02-24 23:50:17.483,49680.0,0.00185923
2021-02-24 23:50:17.320,49680.25,0.06008423
2021-02-24 23:50:16.933,49680.25,0.00040056
2021-02-24 23:50:15.253,49680.25,0.0020028
2021-02-24 23:50:14.980,49680.25,0.00040056
2021-02-24 23:50:14.837,49680.25,0.0020028
2021-02-24 23:50:12.167,49680.25,0.0020028
2021-02-24 23:50:07.097,49700.0,3.216e-05
2021-02-24 23:50:06.860,49700.0,0.2951
